date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:12:34	11353/11353	---M--	200	added ('OK')	image/png	etag:%225b925f6c-2c59%22	https://www.instahealthsolutions.com/images/modules_img3.png	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/modules_img3.png	(from https://www.instahealthsolutions.com/modules.html)
01:12:35	71090/71090	---MCZ	200	added ('OK')	text/css	etag:W/%225b925f0f-115b2%22	https://www.instahealthsolutions.com/css/animate.css	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/css/animate.css	(from https://www.instahealthsolutions.com/process_flows.html)
01:12:35	7082/7082	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d42e89f-1baa%22	https://www.instahealthsolutions.com/js/wow.min.js	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/js/wow.min.js	(from https://www.instahealthsolutions.com/process_flows.html)
01:12:35	3321/3321	---M--	200	added ('OK')	image/png	etag:%225b9260f4-cf9%22	https://www.instahealthsolutions.com/images/first_img.png	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/first_img.png	(from https://www.instahealthsolutions.com/process_flows.html)
01:12:35	28309/28309	---M--	200	added ('OK')	image/png	etag:%225b9260ff-6e95%22	https://www.instahealthsolutions.com/images/outpatient_img.png	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/outpatient_img.png	(from https://www.instahealthsolutions.com/process_flows.html)
01:12:36	19924/19924	---MCZ	200	added ('OK')	text/html	etag:W/%224dd4-58ee4e6051e57%22	https://www.instahealthsolutions.com/out_patient_flow.html	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/out_patient_flow.html	(from https://www.instahealthsolutions.com/process_flows.html)
01:12:36	3624/3624	---M--	200	added ('OK')	image/png	etag:%225b92607a-e28%22	https://www.instahealthsolutions.com/images/second_img.png	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/second_img.png	(from https://www.instahealthsolutions.com/process_flows.html)
01:12:37	10032/10032	---M--	200	added ('OK')	image/png	etag:%225b9260f9-2730%22	https://www.instahealthsolutions.com/images/labradiology_img.png	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/labradiology_img.png	(from https://www.instahealthsolutions.com/process_flows.html)
01:12:37	19756/19756	---MCZ	200	added ('OK')	text/html	etag:W/%224d2c-58ee4e5c6305a%22	https://www.instahealthsolutions.com/lab_radiology_services.html	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/lab_radiology_services.html	(from https://www.instahealthsolutions.com/process_flows.html)
01:12:37	3674/3674	---M--	200	added ('OK')	image/png	etag:%225b9260b3-e5a%22	https://www.instahealthsolutions.com/images/third_img.png	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/third_img.png	(from https://www.instahealthsolutions.com/process_flows.html)
01:12:38	25467/25467	---M--	200	added ('OK')	image/png	etag:%225b92610e-637b%22	https://www.instahealthsolutions.com/images/inpatientflow_img.png	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/inpatientflow_img.png	(from https://www.instahealthsolutions.com/process_flows.html)
01:12:38	20358/20358	---MCZ	200	added ('OK')	text/html	etag:W/%224f86-58ee4e569e675%22	https://www.instahealthsolutions.com/inpatient_flow.html	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/inpatient_flow.html	(from https://www.instahealthsolutions.com/process_flows.html)
01:12:38	3496/3496	---M--	200	added ('OK')	image/png	etag:%225b92601f-da8%22	https://www.instahealthsolutions.com/images/fourth_img.png	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/fourth_img.png	(from https://www.instahealthsolutions.com/process_flows.html)
01:12:39	22216/22216	---M--	200	added ('OK')	image/png	etag:%225b9260c4-56c8%22	https://www.instahealthsolutions.com/images/stores_img.png	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/stores_img.png	(from https://www.instahealthsolutions.com/process_flows.html)
01:12:39	19712/19712	---MCZ	200	added ('OK')	text/html	etag:W/%224d00-58ee4e65d8032%22	https://www.instahealthsolutions.com/stores.html	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/stores.html	(from https://www.instahealthsolutions.com/process_flows.html)
01:12:39	3536/3536	---M--	200	added ('OK')	image/png	etag:%225b926026-dd0%22	https://www.instahealthsolutions.com/images/fifth_img.png	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/fifth_img.png	(from https://www.instahealthsolutions.com/process_flows.html)
01:12:40	11232/11232	---M--	200	added ('OK')	image/png	etag:%225b926099-2be0%22	https://www.instahealthsolutions.com/images/insurance_img.png	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/insurance_img.png	(from https://www.instahealthsolutions.com/process_flows.html)
01:12:40	19448/19448	---MCZ	200	added ('OK')	text/html	etag:W/%224bf8-58ee4e57ec669%22	https://www.instahealthsolutions.com/insurance.html	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/insurance.html	(from https://www.instahealthsolutions.com/process_flows.html)
01:12:40	3702/3702	---M--	200	added ('OK')	image/png	etag:%225b925f84-e76%22	https://www.instahealthsolutions.com/images/sixth_img.png	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/sixth_img.png	(from https://www.instahealthsolutions.com/process_flows.html)
01:12:41	11643/11643	---M--	200	added ('OK')	image/png	etag:%225b926152-2d7b%22	https://www.instahealthsolutions.com/images/others_img.png	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/others_img.png	(from https://www.instahealthsolutions.com/process_flows.html)
01:12:42	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2026%20May%202020%2008:12:41%20GMT	http://www.instahealthsolutions.com/international-features.html	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/international-features.bf.delayed	(from https://www.instahealthsolutions.com/international_features.html)
01:12:42	22443/22443	---MCZ	200	added ('OK')	text/html	etag:W/%2257ab-58ee4e5f01f22%22	https://www.instahealthsolutions.com/others.html	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/others.html	(from https://www.instahealthsolutions.com/process_flows.html)
01:12:42	41205/41205	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2026%20May%202020%2008:12:42%20GMT	https://www.instahealthsolutions.com/international-features.html	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/international-features.html	(from https://www.instahealthsolutions.com/international_features.html)
01:12:43	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2026%20May%202020%2008:12:42%20GMT	http://www.instahealthsolutions.com/integration-interfaces.html	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/integration-interfaces.html	(from https://www.instahealthsolutions.com/integration_interfaces.html)
01:12:43	41205/41205	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2026%20May%202020%2008:12:43%20GMT	https://www.instahealthsolutions.com/integration-interfaces.html	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/integration-interfaces.html	(from https://www.instahealthsolutions.com/integration_interfaces.html)
01:12:44	52204/52204	---M--	200	added ('OK')	image/png	etag:%225b926060-cbec%22	https://www.instahealthsolutions.com/images/labequipment_img.png	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/labequipment_img.png	(from https://www.instahealthsolutions.com/integration_interfaces.html)
01:12:44	50149/50149	---M--	200	added ('OK')	image/png	etag:%225b92611d-c3e5%22	https://www.instahealthsolutions.com/images/imaging_img.png	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/imaging_img.png	(from https://www.instahealthsolutions.com/integration_interfaces.html)
01:12:44	19426/19426	---M--	200	added ('OK')	image/png	etag:%225b926104-4be2%22	https://www.instahealthsolutions.com/images/videoserver_img.png	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/videoserver_img.png	(from https://www.instahealthsolutions.com/integration_interfaces.html)
01:12:45	36802/36802	---M--	200	added ('OK')	image/png	etag:%225b926114-8fc2%22	https://www.instahealthsolutions.com/images/pacs_img.png	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/pacs_img.png	(from https://www.instahealthsolutions.com/integration_interfaces.html)
01:12:45	58950/58950	---M--	200	added ('OK')	image/png	etag:%225b9260b6-e646%22	https://www.instahealthsolutions.com/images/financial_img.png	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/financial_img.png	(from https://www.instahealthsolutions.com/integration_interfaces.html)
01:12:45	16018/16018	---M--	200	added ('OK')	image/png	etag:%225b926092-3e92%22	https://www.instahealthsolutions.com/images/barcode_img.png	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/barcode_img.png	(from https://www.instahealthsolutions.com/integration_interfaces.html)
01:12:45	64948/64948	---M--	200	added ('OK')	image/png	etag:%225b926021-fdb4%22	https://www.instahealthsolutions.com/images/othersplhealthcare_img.png	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/othersplhealthcare_img.png	(from https://www.instahealthsolutions.com/integration_interfaces.html)
01:12:46	12746/12746	---M--	200	added ('OK')	image/png	etag:%225b92608f-31ca%22	https://www.instahealthsolutions.com/images/digitalsign_img.png	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/digitalsign_img.png	(from https://www.instahealthsolutions.com/integration_interfaces.html)
01:12:46	9392/9392	---M--	200	added ('OK')	image/png	etag:%225b926048-24b0%22	https://www.instahealthsolutions.com/images/voicerecd_img.png	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/voicerecd_img.png	(from https://www.instahealthsolutions.com/integration_interfaces.html)
01:12:46	1868/1868	---M--	200	added ('OK')	image/png	etag:%225b925f81-74c%22	https://www.instahealthsolutions.com/images/pricing_listheadimg1.png	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/pricing_listheadimg1.png	(from https://www.instahealthsolutions.com/products.html)
01:12:47	1885/1885	---M--	200	added ('OK')	image/png	etag:%225b925f93-75d%22	https://www.instahealthsolutions.com/images/pricing_listheadimg2.png	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/pricing_listheadimg2.png	(from https://www.instahealthsolutions.com/products.html)
01:12:47	1917/1917	---M--	200	added ('OK')	image/png	etag:%225b926107-77d%22	https://www.instahealthsolutions.com/images/pricing_listheadimg3.png	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/pricing_listheadimg3.png	(from https://www.instahealthsolutions.com/products.html)
01:12:47	19481/19481	---MCZ	200	added ('OK')	text/html	etag:W/%224c19-58ee4e565910a%22	https://www.instahealthsolutions.com/indianmulti_clients.html	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/indianmulti_clients.html	(from https://www.instahealthsolutions.com/indian_clients.html)
01:12:48	19100/19100	---MCZ	200	added ('OK')	text/html	etag:W/%224a9c-58ee4e5ad0a9c%22	https://www.instahealthsolutions.com/internationalmulti_clients.html	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/internationalmulti_clients.html	(from https://www.instahealthsolutions.com/indian_clients.html)
01:12:48	5751/5751	---M--	200	added ('OK')	image/jpeg	etag:%225b926058-1677%22	https://www.instahealthsolutions.com/images/testimonials_listimg1.jpg	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/testimonials_listimg1.jpg	(from https://www.instahealthsolutions.com/testimonials.html)
01:12:48	5749/5749	---M--	200	added ('OK')	image/jpeg	etag:%225b92607d-1675%22	https://www.instahealthsolutions.com/images/testimonials_listimg2.jpg	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/testimonials_listimg2.jpg	(from https://www.instahealthsolutions.com/testimonials.html)
01:12:49	5705/5705	---M--	200	added ('OK')	image/jpeg	etag:%225b926042-1649%22	https://www.instahealthsolutions.com/images/testimonials_listimg3.jpg	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/testimonials_listimg3.jpg	(from https://www.instahealthsolutions.com/testimonials.html)
01:12:49	5781/5781	---M--	200	added ('OK')	image/jpeg	etag:%225b92614c-1695%22	https://www.instahealthsolutions.com/images/testimonials_listimg4.jpg	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/testimonials_listimg4.jpg	(from https://www.instahealthsolutions.com/testimonials.html)
01:12:49	5681/5681	---M--	200	added ('OK')	image/jpeg	etag:%225b9260a4-1631%22	https://www.instahealthsolutions.com/images/testimonials_listimg5.jpg	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/testimonials_listimg5.jpg	(from https://www.instahealthsolutions.com/testimonials.html)
01:12:49	13324/13324	---M--	200	added ('OK')	image/png	etag:%225b926066-340c%22	https://www.instahealthsolutions.com/images/ids_logo.png	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/ids_logo.png	(from https://www.instahealthsolutions.com/partners.html)
01:12:50	7616/7616	---M--	200	added ('OK')	image/png	etag:%225b926075-1dc0%22	https://www.instahealthsolutions.com/images/esolutions_logo.png	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/esolutions_logo.png	(from https://www.instahealthsolutions.com/partners.html)
01:12:50	17670/17670	---M--	200	added ('OK')	image/png	etag:%225b926124-4506%22	https://www.instahealthsolutions.com/images/exceed_logo.png	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/exceed_logo.png	(from https://www.instahealthsolutions.com/partners.html)
01:12:50	9071/9071	---M--	200	added ('OK')	image/png	etag:%225b92606c-236f%22	https://www.instahealthsolutions.com/images/alalem_logo.png	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/alalem_logo.png	(from https://www.instahealthsolutions.com/partners.html)
01:12:51	9590/9590	---M--	200	added ('OK')	image/png	etag:%225b926096-2576%22	https://www.instahealthsolutions.com/images/intuitive_logo.png	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/intuitive_logo.png	(from https://www.instahealthsolutions.com/partners.html)
01:12:51	9899/9899	---M--	200	added ('OK')	image/png	etag:%225b926062-26ab%22	https://www.instahealthsolutions.com/images/focus_logo.png	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/focus_logo.png	(from https://www.instahealthsolutions.com/partners.html)
01:12:51	9455/9455	---M--	200	added ('OK')	image/png	etag:%225b925f85-24ef%22	https://www.instahealthsolutions.com/images/handi.png	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/handi.png	(from https://www.instahealthsolutions.com/partners.html)
01:12:52	13574/13574	---M--	200	added ('OK')	image/png	etag:%225b925f87-3506%22	https://www.instahealthsolutions.com/images/enterprisesystems_img.png	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/images/enterprisesystems_img.png	(from https://www.instahealthsolutions.com/partners.html)
01:12:52	42/42	---M--	405	error ('Method%20Not%20Allowed')	text/plain	date:Tue,%2026%20May%202020%2008:12:52%20GMT	https://www.instahealthsolutions.com/blog/xmlrpc.php	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/blog/xmlrpc.php	(from https://www.instahealthsolutions.com/blog/)
01:12:53	1708/1708	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22cb74d2b6dd597b3d63a4390e81d18691-gzip%22	https://www.instahealthsolutions.com/blog/comments/feed/	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/blog/comments/feed/index.html	(from https://www.instahealthsolutions.com/blog/)
01:12:53	53593/53593	---MCZ	200	added ('OK')	text/css	etag:W/%225ea3067e-d159%22	https://31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-includes/css/dist/block-library/style.min.css?ver=5.4.1	C:/My%20Web%20Sites/istahealth/31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-includes/css/dist/block-library/style.minc225.css	(from https://www.instahealthsolutions.com/blog/)
01:12:54	12934/12934	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22c1e1d176f6ed9092b4333a0c655f1c62-gzip%22	https://www.instahealthsolutions.com/blog/feed/	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/blog/feed/index.html	(from https://www.instahealthsolutions.com/blog/)
01:12:54	3192/3192	---MCZ	200	added ('OK')	text/css	etag:W/%225cb5cc43-c78%22	https://31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-content/plugins/rotatingtweets/css/style.css?ver=5.4.1	C:/My%20Web%20Sites/istahealth/31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-content/plugins/rotatingtweets/css/stylec225.css	(from https://www.instahealthsolutions.com/blog/)
01:12:54	3290/3290	---MCZ	200	added ('OK')	text/css	etag:W/%225cb5cc41-cda%22	https://31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-content/plugins/fetch-tweets/template/plain/style.css?ver=5.4.1	C:/My%20Web%20Sites/istahealth/31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-content/plugins/fetch-tweets/template/plain/stylec225.css	(from https://www.instahealthsolutions.com/blog/)
01:12:54	120139/120139	---MCZ	200	added ('OK')	text/css	etag:W/%225b925400-1d54b%22	https://31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-content/themes/iginstahealth/style.css?ver=5.4.1	C:/My%20Web%20Sites/istahealth/31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-content/themes/iginstahealth/stylec225.css	(from https://www.instahealthsolutions.com/blog/)
01:12:55	32318/32318	---MCZ	200	added ('OK')	text/css	etag:W/%225b92545b-7e3e%22	https://31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-content/themes/iginstahealth/inc/fontawesome/css/font-awesome.css?ver=4.4.0	C:/My%20Web%20Sites/istahealth/31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-content/themes/iginstahealth/inc/fontawesome/css/font-awesome474a.css	(from https://www.instahealthsolutions.com/blog/)
01:12:55	854/854	---MCZ	200	added ('OK')	text/css	etag:W/%225b928563-356%22	https://31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-content/plugins/easy-custom-auto-excerpt/assets/style-frontend.css?ver=2.4.10	C:/My%20Web%20Sites/istahealth/31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-content/plugins/easy-custom-auto-excerpt/assets/style-frontend367a.css	(from https://www.instahealthsolutions.com/blog/)
01:12:55	304/304	---MCZ	200	added ('OK')	text/css	etag:W/%225b928563-130%22	https://31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-content/plugins/easy-custom-auto-excerpt/buttons/ecae-buttonskin-none.css?ver=2.4.10	C:/My%20Web%20Sites/istahealth/31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-content/plugins/easy-custom-auto-excerpt/buttons/ecae-buttonskin-none367a.css	(from https://www.instahealthsolutions.com/blog/)
01:12:55	38436/38436	---MCZ	200	added ('OK')	text/css	etag:W/%225b92542e-9624%22	https://31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-content/plugins/flare/css/flare.css?ver=1.2.7	C:/My%20Web%20Sites/istahealth/31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-content/plugins/flare/css/flare4281.css	(from https://www.instahealthsolutions.com/blog/)
01:12:56	96873/96873	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cde37d2-17a69%22	https://31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp	C:/My%20Web%20Sites/istahealth/31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-includes/js/jquery/jquery4a5f.js	(from https://www.instahealthsolutions.com/blog/)
01:12:57	10056/10056	---MCZ	200	added ('OK')	application/javascript	etag:W/%22573eaa90-2748%22	https://31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	C:/My%20Web%20Sites/istahealth/31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-includes/js/jquery/jquery-migrate.min330a.js	(from https://www.instahealthsolutions.com/blog/)
01:12:57	912/912	---MCZ	200	added ('OK')	text/xml	date:Tue,%2026%20May%202020%2008:12:56%20GMT	https://www.instahealthsolutions.com/blog/xmlrpc.php?rsd	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/blog/xmlrpc0db0.php	(from https://www.instahealthsolutions.com/blog/)
01:12:58	78473/78473	---MCZ	200	added ('OK')	application/json	date:Tue,%2026%20May%202020%2008:12:57%20GMT	https://www.instahealthsolutions.com/blog/wp-json/	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/blog/wp-json/index.html	(from https://www.instahealthsolutions.com/blog/)
01:12:58	1045/1045	---MCZ	200	added ('OK')	application/xml	etag:W/%22415-4ed4785da9bc0%22	https://www.instahealthsolutions.com/blog/wp-includes/wlwmanifest.xml	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/blog/wp-includes/wlwmanifest.xml	(from https://www.instahealthsolutions.com/blog/)
01:12:59	336/336	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b92541e-150%22	https://31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-content/themes/iginstahealth/js/script.js	C:/My%20Web%20Sites/istahealth/31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-content/themes/iginstahealth/js/script.js	(from https://www.instahealthsolutions.com/blog/)
01:12:59	4340/4340	---M--	200	added ('OK')	image/png	etag:%225b925413-10f4%22	https://31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-content/themes/iginstahealth/images/logo_practo.png	C:/My%20Web%20Sites/istahealth/31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-content/themes/iginstahealth/images/logo_practo.png	(from https://www.instahealthsolutions.com/blog/)
01:13:00	2296/2296	---M--	200	added ('OK')	image/png	etag:%225b925425-8f8%22	https://31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-content/uploads/2018/05/logo_ins.png	C:/My%20Web%20Sites/istahealth/31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-content/uploads/2018/05/logo_ins.png	(from https://www.instahealthsolutions.com/blog/)
01:13:00	10910/10910	---M--	200	added ('OK')	image/jpeg	etag:%225b925425-2a9e%22	https://31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-content/uploads/2014/02/Pic.jpg	C:/My%20Web%20Sites/istahealth/31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-content/uploads/2014/02/Pic.jpg	(from https://www.instahealthsolutions.com/blog/)
01:13:00	2145/2145	---M--	200	added ('OK')	image/png	etag:%225b925413-861%22	https://31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-content/themes/iginstahealth/images/country_img2.png	C:/My%20Web%20Sites/istahealth/31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-content/themes/iginstahealth/images/country_img2.png	(from https://www.instahealthsolutions.com/blog/)
01:13:00	56089/56089	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20May%202020%2008:13:00%20GMT	https://www.instahealthsolutions.com/blog/category/healthcare-it-posts/	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/blog/category/healthcare-it-posts/index.html	(from https://www.instahealthsolutions.com/blog/)
01:13:01	1677/1677	---M--	200	added ('OK')	image/png	etag:%225b925413-68d%22	https://31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-content/themes/iginstahealth/images/country_img3.png	C:/My%20Web%20Sites/istahealth/31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-content/themes/iginstahealth/images/country_img3.png	(from https://www.instahealthsolutions.com/blog/)
01:13:01	44463/44463	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20May%202020%2008:13:00%20GMT	https://www.instahealthsolutions.com/blog/category/philippines-his/	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/blog/category/philippines-his/index.html	(from https://www.instahealthsolutions.com/blog/)
01:13:01	2335/2335	---M--	200	added ('OK')	image/png	etag:%225b925413-91f%22	https://31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-content/themes/iginstahealth/images/country_img4.png	C:/My%20Web%20Sites/istahealth/31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-content/themes/iginstahealth/images/country_img4.png	(from https://www.instahealthsolutions.com/blog/)
01:13:01	42373/42373	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20May%202020%2008:13:01%20GMT	https://www.instahealthsolutions.com/blog/tag/hms/	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/blog/tag/hms/index.html	(from https://www.instahealthsolutions.com/blog/)
01:13:01	40636/40636	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20May%202020%2008:13:01%20GMT	https://www.instahealthsolutions.com/blog/tag/emr/	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/blog/tag/emr/index.html	(from https://www.instahealthsolutions.com/blog/)
01:13:02	2058/2058	---M--	200	added ('OK')	image/png	etag:%225b925413-80a%22	https://31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-content/themes/iginstahealth/images/country_img5.png	C:/My%20Web%20Sites/istahealth/31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-content/themes/iginstahealth/images/country_img5.png	(from https://www.instahealthsolutions.com/blog/)
01:13:02	44164/44164	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20May%202020%2008:13:01%20GMT	https://www.instahealthsolutions.com/blog/tag/e-prescribing/	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/blog/tag/e-prescribing/index.html	(from https://www.instahealthsolutions.com/blog/)
01:13:02	2076/2076	---M--	200	added ('OK')	image/png	etag:%225b925413-81c%22	https://31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-content/themes/iginstahealth/images/country_img6.png	C:/My%20Web%20Sites/istahealth/31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-content/themes/iginstahealth/images/country_img6.png	(from https://www.instahealthsolutions.com/blog/)
01:13:02	44119/44119	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20May%202020%2008:13:02%20GMT	https://www.instahealthsolutions.com/blog/tag/adrs/	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/blog/tag/adrs/index.html	(from https://www.instahealthsolutions.com/blog/)
01:13:02	2230/2230	---M--	200	added ('OK')	image/png	etag:%225b925413-8b6%22	https://31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-content/themes/iginstahealth/images/country_img7.png	C:/My%20Web%20Sites/istahealth/31yn48237s4i3n2d4u2bt0mr-wpengine.netdna-ssl.com/blog/wp-content/themes/iginstahealth/images/country_img7.png	(from https://www.instahealthsolutions.com/blog/)
01:13:03	44274/44274	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20May%202020%2008:13:02%20GMT	https://www.instahealthsolutions.com/blog/tag/agile-software-development/	C:/My%20Web%20Sites/istahealth/www.instahealthsolutions.com/blog/tag/agile-software-development/index.html	(from https://www.instahealthsolutions.com/blog/)
